Last_updated,DAM_ID,Project name,Continent,Country,Main_river,Major_Basin,Capacity (MW),Ref_cap,Lat_2016,Lon_2016,Stage,Ref_stage,Start,End,Ref_time,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5
Aug-15,3737,St. Jakob in Defreggen,Europe,Austria,West Italy Coast,Danube,7.00,,46.9277570000,12.2270970000,P,,,,,http://www.umweltdachverband.at/themen/wasser/wasserkraft/uwd-wasserkraftwerksliste/#c527.,http://translate.google.de/translate?hl=en&sl=de&u=http://www.kleinezeitung.at/tirol/lienz/2705491/kraftwerk-fuer-defereggen.story&prev=/search%3Fq%3DKraftwerk%2BSt.%2BJakob%2Bin%2BDefereggen%26client%3Dfirefox-a%26hs%3Dv56%26rls%3Dorg.mozilla:de:official%26channel%3Dfflb%26biw%3D1920%26bih%3D1069,,,
Aug-15,3738,Kendlbruck,Europe,Austria,Danube,Rhine,20.00,,47.0802920000,13.9315220000,P,,,,,http://www.umweltdachverband.at/themen/wasser/wasserkraft/uwd-wasserkraftwerksliste/#c527.,http://www.salzburg-ag.at/herkunft/neue-projekte/kraftwerk-kendlbruck-lungau/#kraftwerk-kendlbruck-lungau-projekt-1,,,
Aug-15,3739,Rellswerk,Europe,Austria,Rhine,Rhine,15.00,,47.0742720000,9.7981520000,U,,,,,http://www.umweltdachverband.at/themen/wasser/wasserkraft/uwd-wasserkraftwerksliste/#c527.,http://www.illwerke.at/inhalt/at/992.htm,,,
Aug-15,3740,Rederbrücke/Steyr,Europe,Austria,Danube,Danube,4.00,,48.0438610000,14.4297480000,P,,,2015,,http://www.umweltdachverband.at/themen/wasser/wasserkraft/uwd-wasserkraftwerksliste/#c527.,http://www.nachrichten.at/oberoesterreich/steyr/Ennskraftwerke-wollen-Kraftwerk-bei-Rederbruecke-heuer-einreichen;art68[comma]801386,,,
Aug-15,3741,St. Michael,Europe,Austria,Danube,Danube,9.40,,47.3330650000,15.0111010000,P,,,,,http://www.umweltdachverband.at/themen/wasser/wasserkraft/uwd-wasserkraftwerksliste/#c527.,http://www.kleinezeitung.at/steiermark/leoben/2901470/nicht-zwei-sondern-ein-groesseres-kraftwerk.story,,,
Mar-15,3742,Hydro Jabalina,North America,Costa Rica,Pizote,Southern Central America,19.53,,10.9775980000,-85.3192700000,P,,,,,86,,,,
Mar-15,3743,Toro Amarillo - Las Mercedes,North America,Costa Rica,Sarapiqui,Southern Central America,8.00,,10.1320120000,-83.8040820000,P,,,,,86,,,,
Mar-15,3744,Angel Sur,North America,Costa Rica,General,Southern Central America,4.31,,9.2403060000,-83.4396400000,P,,,,,86,,,,
Mar-15,3745,Dos Rios,North America,Costa Rica,Tempisque,Southern Central America,5.17,,10.7960400000,-85.4809380000,P,,,,,86,,,,
Mar-15,3746,Tenorio 1,North America,Costa Rica,Tenorio,Southern Central America,6.25,,10.7960400000,-85.4809380000,P,,,,,86,,,,
Mar-15,3747,San Bernardo,North America,Costa Rica,Piedras,Southern Central America,2.64,,10.6833333333,-85.1604166667,P,,,,,86,,,,
Mar-15,3748,Los Corales,North America,Costa Rica,Tenorio,Southern Central America,3.53,,10.6065836888,-85.0671708431,P,,,,,86,,,,
Mar-15,3749,Delicias,North America,Costa Rica,Frío,Southern Central America,14.32,,10.6050930000,-84.7338380000,P,,,,,86,,,,
Mar-15,3750,El Ni_o,North America,Costa Rica,San Carlos,Southern Central America,2.71,,10.5437990000,-84.7615400000,P,,,,,86,,,,
Mar-15,3751,Javillos,North America,Costa Rica,San Carlos,Southern Central America,17.08,,10.3800750000,-84.5344650000,P,,,,,86,,,,
Mar-15,3752,Platanar,North America,Costa Rica,San Carlos,Southern Central America,15.00,,10.3979166667,-84.4229166667,P,,,,,86,,,,
Mar-15,3753,Aguas Zarcas Superior,North America,Costa Rica,San Carlos,Southern Central America,8.05,,10.3603070000,-84.3529140000,P,,,,,86,,,,
Mar-15,3754,Hidrovenecia,North America,Costa Rica,Sarapiqui,Southern Central America,2.94,,10.3740190009,-84.2842596112,P,,,,,86,,,,
Mar-15,3755,Ca_o Grande,North America,Costa Rica,Sarapiqui,Southern Central America,2.57,,10.3205780000,-84.2780660000,P,,,,,86,,,,
Mar-15,3756,Don Pedro,North America,Costa Rica,Sarapiqui,Southern Central America,14.00,,10.3458333333,-84.1958333333,P,,,,,86,,,,
Mar-15,3757,Higuera,North America,Costa Rica,Sarapiqui,Southern Central America,2.08,,10.3150300000,-84.1762050000,P,,,,,86,,,,
Mar-15,3758,Don Rafael,North America,Costa Rica,Sarapiqui,Southern Central America,20.00,,10.2742740000,-84.0111930000,P,,,,,86,,,,
Mar-15,3760,Suerkata,North America,Costa Rica,Sarapiqui,Southern Central America,2.70,,10.2071449987,-84.1690147266,P,,,,,86,,,,
Mar-15,3761,San Rafael,North America,Costa Rica,General,Southern Central America,7.25,,9.3019972175,-83.5179293441,P,,,,,86,,,,
Mar-15,3762,Monteverde 1,North America,Costa Rica,General,Southern Central America,2.80,,9.2982002004,-83.4753674747,P,,,,,86,,,,
Mar-15,3763,Monteverde 2,North America,Costa Rica,General,Southern Central America,4.97,,9.2669880000,-83.4913510000,P,,,,,86,,,,
Mar-15,3764,Altamira,North America,Costa Rica,General,Southern Central America,4.37,,9.2811790000,-83.4592380000,P,,,,,86,,,,
Mar-15,3765,Cordoncillo 2,North America,Costa Rica,General,Southern Central America,3.06,,9.2554766397,-83.4433390823,P,,,,,86,,,,
Mar-15,3766,Cordoncillo 1,North America,Costa Rica,General,Southern Central America,2.49,,9.2685216886,-83.4568095498,P,,,,,86,,,,
Mar-15,3767,Consuelo,North America,Costa Rica,General,Southern Central America,13.98,,9.2424170000,-83.3817410000,P,,,,,86,,,,
Mar-15,3768,Guacimo,North America,Costa Rica,Sarapiqui,Southern Central America,10.00,,10.1738357973,-83.7280039174,P,,,,,86,,,,
Mar-15,3769,Rio Parismina,North America,Costa Rica,Parismina,Southern Central America,7.50,,10.1603450000,-83.6743040000,P,,,,,86,,,,
Mar-15,3770,Hidrosur De Pz,North America,Costa Rica,General,Southern Central America,20.00,,9.4055906116,-83.6617081242,P,,,,,86,,,,
Mar-15,3771,Singri - Guineal,North America,Costa Rica,Coto Brus / Cot_n,Southern Central America,17.11,,9.0080865417,-83.1023026868,P,,,,,86,,,,
Mar-15,3772,Santa Clara,North America,Costa Rica,Tárcoles / Virilla / Colorado,Southern Central America,1.72,,10.1208333333,-84.3229166667,P,,,,,86,,,,
Mar-15,3773,Rio Bonilla 1320,North America,Costa Rica,Parismina,Southern Central America,5.58,,10.0111265310,-83.6653475357,P,,,,,86,,,,
Mar-15,3774,Bonilla 510,North America,Costa Rica,Parismina,Southern Central America,6.16,,10.0131560000,-83.6123100000,P,,,,,86,,,,
Mar-15,3775,Turrialba,North America,Costa Rica,Parismina,Southern Central America,3.90,,9.9321574641,-83.7193233984,P,,,,,86,,,,
Mar-15,3776,Rio Lajas,North America,Costa Rica,Parismina,Southern Central America,10.00,,9.9386917757,-83.6452821007,P,,,,,86,,,,
Mar-15,3777,Esperanza De Atirro,North America,Costa Rica,Parismina,Southern Central America,3.40,,9.8107630000,-83.6492550000,P,,,,,86,,,,
Mar-15,3778,Rio Banano,North America,Costa Rica,Estrella,Southern Central America,20.00,,9.8928248978,-83.1683111501,P,,,,,86,,,,
Mar-15,3779,Tarcoles,North America,Costa Rica,Tárcoles / Virilla / Colorado,Southern Central America,19.27,,9.9175528799,-84.4675579299,P,,,,,86,,,,
Mar-15,3780,Ruf,North America,Costa Rica,Tárcoles / Virilla / Colorado,Southern Central America,20.00,,9.9091368608,-84.4871523357,P,,,,,86,,,,
Mar-15,3781,Marsil,North America,Costa Rica,Guacimal / Sardinal / Seco,Southern Central America,5.53,,10.1513974217,-84.8645833333,P,,,,,86,,,,
Jan-15,3782,Jamba-Ia-Oma,Africa,Angola,Cunene 3,Angola[comma] Coast,79.00,1,-13.7327260000,15.5731790000,P,1,,,,Presentation_Portugal_COBA,,,,
Feb-15,3783,Lúrio Cua,Africa,Mozambique,Lurio,Africa[comma] East Central Coast,60.00,1,-13.6816020000,39.7290070000,P,,,,,http://www.hydroworld.com/articles/2013/02/mozambique-seeks-strategic-plan-for-lurio-basin-development-proj.html,http://www.engineeringnews.co.za/print-version/moz-power-sector-in-rapid-expansion-phase-2014-04-18,FAO Table: Dams of Africa,http://www.sciencedirect.com/science/article/pii/S1359612807701428#,Roedl_Africa_Dicembre_2012
Mar-15,3784,Rumela,Africa,Sudan,Nahr Atbarah 2,Nile,120.00,2,14.2767610000,35.8937500000,U,3,2011,2016,3,http://english.cwe.cn/show.aspx?id=1858&cid=22,Upper_Atbara_Complex_CWE_2011,https://preservethemiddlenile.wordpress.com/2012/04/24/twin-dam-in-eastern-sudan-rumela-dam-on-upper-atbara-and-burdana-dam-on-setit/,,
Mar-15,3785,Burdana,Africa,Sudan,Nahr Atbarah 2,Nile,15.00,2,14.2767610000,35.8937500000,U,3,2011,2016,3,http://english.cwe.cn/show.aspx?id=1858&cid=22,Upper_Atbara_Complex_CWE_2011,https://preservethemiddlenile.wordpress.com/2012/04/24/twin-dam-in-eastern-sudan-rumela-dam-on-upper-atbara-and-burdana-dam-on-setit/,,
Mar-15,3786,Fula (New),Africa,S. Sudan,White Nile 6,Nile,42.00,1,3.7517810000,31.9210450000,U,2,2013,2016,2,http://www.hydroworld.com/articles/2013/02/bids-sought-to-build-south-sudan-s-42-mw-fula-rapids-hydroelectr.html,http://www.gurtong.net/ECM/Editorial/tabid/124/ctl/ArticleView/mid/519/articleId/10088/Norwegian-Government-To-Build-Fula-Hydro-Power-Plant.aspx,FAO MAP Nile,,
Mar-15,3787,Aleltu West,Africa,Ethiopia,Jema Shet,Nile,256.00,2,9.7801030000,38.8303440000,FS,2,,,,http://www.mowr.gov.et/index.php?pagenum=3.3&pagehgt=1000px,Energy_Sector_Ethiopia_2011,,,
Mar-15,3788,Chimgonda,Africa,Malawi,Owangawa,Zambezi,20.00,1,-12.2144330000,33.9103420000,FS,1,,,,http://www.hydroworld.com/articles/2013/12/malawi-seeks-feasibility-studies-of-20-mw-chimgonda-140-mw-mpatamanga-hydro-projects.html,Hydropower Malawi_NREC_Mongolia,Status of Energy Policy in Malawi_2013,Chiyembekezo and Mtalo(2013),
Mar-15,3789,Baoule 4,Africa,Mali,Bakoy,Senegal,30.00,1,12.8919000000,-8.6229170000,P,1,,,,rapport_priorisation_provisoire_eng,FAO List of African Dam 2009 Author: Rosnes,,,
Mar-15,3790,High Grand Falls /Mutonga,Africa,Kenya,Tana,Africa[comma] East Central Coast,700.00,1,-0.4347990000,37.9384000000,FA,5,,,,http://ae-africa.com/read_article.php?NID=2717,http://www.egis-group.com/action/realisations/dam-river-tana,http://ejatlas.org/conflict/proposed-high-grand-falls-multipurpose-dam-kenya,http://www.businessdailyafrica.com/State-plans-two-more-hydroelectric-power-dams-on-Tana-River-/-/539546/1421362/-/fd4c4tz/-/index.html,http://www.megaprojects.co.ke/projects/16/details/high-grand-falls-dam/#.VQF83kYgnaY
Mar-15,3791,Yanata,Africa,Liberia,Saint Paul,Africa[comma] West Coast,105.00,1,6.5839180000,-9.3669710000,P,1,,,,Saint_John_Sher_Project_Description_2014,Google Maps,,,
Mar-15,3792,Nubli,Africa,Liberia,Saint Paul,Africa[comma] West Coast,90.00,1,6.2813010000,-9.7596800000,P,1,,,,Saint_John_Sher_Project_Description_2014,Google Maps,,,
Mar-15,3793,Rooikat,Africa,South Africa,Orange 5,Orange,22.00,1,-29.4666330000,23.9237230000,FS,1,,,,Rooikat_Hydropower_EIA_Report_2014,,,,
Mar-15,3795,Boali III,Africa,Cameroon,Oubangui 3,Congo,10.00,2,4.9220250000,18.0029750000,U,2,2011,,2,FAO List of African Dam 2009 Author: Rosnes,http://www.wajl.net/en/news.asp?n_type=1&f_type=41&cur=%E6%96%B0%E9%97%BB%E8%B5%84%E8%AE%AF&n_id=296,http://wm.aiddata.org/projects/420,,
Mar-15,3796,Maukaukoule,Africa,Congo[comma] Rep.,Niari 4,Gulf of Guinea,74.00,2,-4.1699110000,13.7584130000,P,1[comma] 2,,,,FAO List of African Dam 2009 Author: Rosnes,AICD_Infrastructure_Report_2009,,,
Mar-15,3797,Mpe,Africa,Congo[comma] Rep.,Lefini,Congo,20.00,2,-2.9375050000,14.6541610000,P,1[comma] 2,,,,FAO List of African Dam 2009 Author: Rosnes,AICD_Infrastructure_Report_2009,,,
Mar-15,3798,Katende,Africa,Democratic Republic of the Congo,Lulua,Congo,64.00,2,-6.3203320000,22.4619980000,U,3,,2015,3,FAO List of African Dam 2009 Author: Rosnes,http://angelique-india.com/sub-sectors.php?sid=1&subid=30,http://www.engineeringnews.co.za/article/katende-hydroelectric-project-southern-democratic-republic-of-congo-2011-10-07,http://www.waterpowermagazine.com/news/newsindia-helps-fund-congo-hydro-project-4311742,http://www.reuters.com/article/2011/07/12/ozatp-congo-democratic-hydroelectric-idAFJOE76B0D420110712
Mar-15,3801,Abatumesu,Africa,Ghana,Pra,Africa[comma] West Coast,50.00,2,5.3842190000,-1.6348770000,P,4,,,,FAO List of African Dam 2009 Author: Rosnes,http://www.arrakis-group.com/energy/meeting-ghanas-energy-shortfall-how-far-can-hydroelectric-power-go/,African_Power_Corporation_Report 2012,2012_baseline-report-on-existing-and-potential-small-scale-hydropower-systems-in-the-region_ecreee,AICD_Infrastructure_Report_2009
Mar-15,3802,Téné,Africa,Guinea,Bafing,Senegal,76.00,2,11.0726900000,-11.6473330000,P,1 [comma]2,,,,FAO List of African Dam 2009 Author: Rosnes,AICD_Backround Paper_Irrigation Spending Needs in Africa(2009),,,
Mar-15,3804,Guara,Africa,Nigeria,Gurara,Niger,300.00,2,8.1936670000,6.7047500000,P,1[comma] 2,,,,FAO List of African Dam 2009 Author: Rosnes,AICD_Infrastructure_Report_2009,,,
Mar-15,3806,Condo,Africa,Zimbabwe,Save 5,Africa[comma] Indian Ocean Coast,270.00,2,-19.2681420000,32.0351630000,P,2,,,,FAO List of African Dam 2009 Author: Rosnes,http://www.comesaria.org/site/en/opportunities_details.php?chaine=mini-hydros-gairezi-hydro-and-condo-hydro&id_opportunities=570&id_article=290,,,
Mar-15,3807,Kabompo Gorge,Africa,Zambia,Kabompa,Zambezi,40.00,1,-12.0856670000,25.1720140000,P,3,2014,2017,3,SAPP_Irena_Report_2013,http://cecinvestor.com/kabompo-gorge-hydroelectric-project/,http://www.infrastructurene.ws/2013/10/09/hydropower-plant-to-increase-zambias-power-generation-capacity/,http://www.gibb.co.za/Projects/KabompoGorgeHydropowerProject.aspx,http://www.geographic.org/geographic_names/name.php?uni=-3153575&fid=6768&c=zambia
Mar-15,3808,West Lunga Mini Hydro,Africa,Zambia,Kabompa,Zambezi,2.50,1,-11.5270830000,24.7426200000,P,1,,,,Zambia_Investment_Forum_Presentation_2011,,,,
Mar-15,3811,Genji Diversion,Africa,Ethiopia,Baro Wenz,Nile,200.00,5,8.2416100000,34.9561360000,FS,3,,,,Sileet et al_2013_Nile basin journal,http://www.mowr.gov.et/index.php?pagenum=4.3&pagehgt=1000px&ContentID=52,Ethiopias_Renewable_Energy_Power_Potential_Presentation_2013,NileBasin_Report_Chapter6_2012,EAPP_Regional_Power_Masterplan_2011
Mar-15,3812,Kétou-Dogo,Africa,Benin,Oueme,Africa[comma] West Coast,108.80,1,7.6273930000,2.4698960000,P,2,,,,Helio_Energy_Report_2009,benin_ecree_hydro_presentation_2012,,,
Mar-15,3815,Beterou Hydro,Africa,Benin,Oueme,Africa[comma] West Coast,23.20,1,9.2005730000,2.2698830000,P,2,,,,http://www.ecowrex.org/resources/energy_generators,http://www.hydroworld.com/articles/2014/05/benin-seeks-studies-of-three-hydro-projects-on-oueme-river.html,benin_ecree_hydro_presentation_2012,,
Mar-15,3826,Bethel BIS,Africa,Benin,Oueme,Africa[comma] West Coast,35.00,1,9.1267150000,2.2649520000,P,1,,,,benin_ecree_hydro_presentation_2012,,,,
Mar-15,3827,Olougbe TER,Africa,Benin,Oueme,Africa[comma] West Coast,29.00,1,8.7704130000,2.1865260000,P,1,,,,benin_ecree_hydro_presentation_2012,,,,
Mar-15,3828,Vossa,Africa,Benin,Oueme,Africa[comma] West Coast,79.00,1[comma] 2,8.4653160000,2.2946500000,P,1,,,,http://www.hydroworld.com/articles/2014/05/benin-seeks-studies-of-three-hydro-projects-on-oueme-river.html,benin_ecree_hydro_presentation_2012,,,
Mar-15,3829,Vossa M,Africa,Benin,Oueme,Africa[comma] West Coast,2.00,1,8.4700520000,2.3288090000,P,1,,,,benin_ecree_hydro_presentation_2012,,,,
Mar-15,3835,Chiumbe-Dala,Africa,Angola,Kasai 3,Congo,12.42,1[comma] 2,-11.0230500000,20.2023510000,U,1,,,,15_0211_International_Rivers_Chinese_dams,Hydropower generation_Angola,http://www.macauhub.com.mo/en/2014/05/12/china%E2%80%99s-export-import-bank-provides-angola-with-loan-of-us170-million/,,
Mar-15,3836,Caculo Cabaca (Cacula Cabasa),Africa,Angola,Cuanza 2,Angola[comma] Coast,2100.00,1,-9.7191140000,14.9497270000,P,1,,,,http://www.andritz.com/hydro/hydronews/hy-hydro-news-26/hy-26-05-angola.htm,http://www.geographic.org/geographic_names/name.php?uni=-3999225&fid=317&c=angola,http://www.bloomberg.com/news/articles/2014-07-24/germany-s-voith-targets-angola-hydro-power-for-regional-growth,,
Mar-15,3837,Nhangue,Africa,Angola,Cuanza 2,Angola[comma] Coast,1635.00,3,-9.7405330000,15.1124380000,P,1[comma] 2[comma] 3,,,,http://www.andritz.com/hydro/hydronews/hy-hydro-news-26/hy-26-05-angola.htm,http://www.portalangop.co.ao/angola/en_us/noticias/politica/2006/8/39/Norsk-Hydro-Invests-Over-USD-Billion-Angola[comma]e5dce5f9-9de9-4f0d-9d1b-19c125b64837.html,http://www.hydroworld.com/articles/2006/10/norsk-hydro-eyes-smelter-1635-mw-hydro-plant-in-angola.html,,
Mar-15,3838,Zenzo I-II,Africa,Angola,Cuanza 2,Angola[comma] Coast,570.00,1,-9.7297360000,14.8323890000,P,1,,,,http://www.andritz.com/hydro/hydronews/hy-hydro-news-26/hy-26-05-angola.htm,http://www.geographic.org/geographic_names/name.php?uni=-4022714&fid=330&c=angola,,,
Mar-15,3839,Tumulo do Cacador (Tumuludo Casador),Africa,Angola,Cuanza 2,Angola[comma] Coast,450.00,1,-9.7658960000,14.6779400000,P,1,,,,http://www.andritz.com/hydro/hydronews/hy-hydro-news-26/hy-26-05-angola.htm,Unknown_Presentation_Congo_2007,,,
Mar-15,3840,Luime,Africa,Angola,Cuanza 2,Angola[comma] Coast,330.00,1,-9.7852320000,14.5398910000,P,1,,,,http://www.andritz.com/hydro/hydronews/hy-hydro-news-26/hy-26-05-angola.htm,,,,
Mar-15,3841,Dala,Africa,Angola,Cuvo,Angola[comma] Coast,440.00,1,-11.1108990000,14.5363820000,P,1,,,,http://www.andritz.com/hydro/hydronews/hy-hydro-news-26/hy-26-05-angola.htm,http://www.selfservice.us.rand.stad.com/index.php?city_id=3348970,,,
Mar-15,3842,Cafula,Africa,Angola,Cuvo,Angola[comma] Coast,520.00,1,-11.1159440000,14.6701110000,P,1,,,,http://www.andritz.com/hydro/hydronews/hy-hydro-news-26/hy-26-05-angola.htm,http://www.geody.com/geospot.php?world=terra&map=col&ufi=11180017&alc=hng,,,
Mar-15,3845,M'Bridge,Africa,Angola,Mebrigede,Angola[comma] Coast,6.83,1,-6.2170130000,14.6146420000,FS,1,,,,Angola_Hydropower generation.pdf,,,,
Mar-15,3846,Samuela,Africa,Angola,Kasai 3,Congo,15.10,1,-8.9610700000,20.4293130000,P,2,,,,Angola_Hydropower generation.pdf,http://www.escom-group.eu/en/negocio/energia.aspx,,,
Mar-15,3847,Capunda,Africa,Angola,Cuvo,Angola[comma] Coast,330.00,1,-10.9956220000,14.3200490000,P,1,,,,http://www.andritz.com/hydro/hydronews/hy-hydro-news-26/hy-26-05-angola.htm,http://www.geonip.com/geolocation/capunda-cuanza-sul-angola/7866336,,,
Mar-15,3848,Camanenga,Africa,Angola,Kasai 3,Congo,31.20,1,-8.8227870000,20.8270830000,P,2,,,,http://www.andritz.com/hydro/hydronews/hy-hydro-news-26/hy-26-05-angola.htm,http://www.escom-group.eu/en/negocio/energia.aspx,http://cenor.pt/en/portfolio/aproveitamentos-hidroelectricos-de-luapasso-e-de-camanenga/,,
Mar-15,3849,Jiji 3,Africa,Burundi,Tanganyika northern basin,Congo,31.50,4,-3.8892780000,29.5912090000,FS,4,,,,FAO List of African Dam 2009 Author: Rosnes,AICD_Backround Paper_Irrigation Spending Needs in Africa(2009),Ruzizi_4_2012_Investment opportunities in renewable energy Burundi.pdf,Burundi_-_Jiji_and_Mulembwe_Hydropower_Plants_Development_Project_-_Executive_RAP_Summary,
Mar-15,3850,Kaganuzi (Complex) (Kagunuzi) (Kagu 006),Africa,Burundi,Tanganyika northern basin,Congo,12.00,2,-3.0135990000,29.2707190000,P,3,,,,FAO List of African Dam 2009 Author: Rosnes,AICD_Backround Paper_Irrigation Spending Needs in Africa(2009),Ruzizi_4_2012_Investment opportunities in renewable energy Burundi.pdf,,
Mar-15,3852,Mulembwe (Mule 034),Africa,Burundi,Tanganyika northern basin,Congo,16.50,1,-3.8669350000,29.5634970000,FS,2,,,,Burundi_-_Jiji_and_Mulembwe_Hydropower_Plants_Development_Project_-_Executive_RAP_Summary,Ruzizi_4_2012_Investment opportunities in renewable energy Burundi.pdf,,,
Mar-15,3853,RUZIBAZI (RUZB 028[comma] 021[comma] 014[comma] 012) ,Africa,Burundi,Tanganyika northern basin,Congo,7.00,1,-3.7229170000,29.3492690000,PFS,1,,,,https://energypedia.info/wiki/Burundi_Energy_Situation,Ruzizi_4_2012_Investment opportunities in renewable energy Burundi.pdf,,,
Mar-15,3854,Siguvyaye ,Africa,Burundi,Tanganyika northern basin,Congo,90.00,1,-3.9770830000,29.6322450000,FS,1,,,,EAPP_Regional_Power_Masterplan_2011,Ruzizi_4_2012_Investment opportunities in renewable energy Burundi.pdf,,,
Mar-15,3855,KABULANTWA (KABU 016) ,Africa,Burundi,Tanganyika northern basin,Congo,20.00,1,-2.9237630000,29.2787270000,FS,1,,,,Ruzizi_4_2012_Investment opportunities in renewable energy Burundi.pdf,,,,
Mar-15,3856,Gitenge (Kite 020 or Masango),Africa,Burundi,Tanganyika northern basin,Congo,9.30,1,-2.9645830000,29.4062500000,PFS,1,,,,Ruzizi_4_2012_Investment opportunities in renewable energy Burundi.pdf,,,,
Mar-15,3857,Kabulantwa (KABU 23) ,Africa,Burundi,Tanganyika northern basin,Congo,21.90,1,-2.9141700000,29.3315250000,FS,1,,,,Ruzizi_4_2012_Investment opportunities in renewable energy Burundi.pdf,,,,
Mar-15,3858,Kitenge (Kite 010 or rushiha) ,Africa,Burundi,Tanganyika northern basin,Congo,15.30,1,-2.9637850000,29.4073670000,P,1,,,,Ruzizi_4_2012_Investment opportunities in renewable energy Burundi.pdf,,,,
Mar-15,3864,Kikuka (Kiku 002) ,Africa,Burundi,Tanganyika northern basin,Congo,3.00,1,-4.1083330000,29.6500000000,P,1,,,,Ruzizi_4_2012_Investment opportunities in renewable energy Burundi.pdf,,,,
Mar-15,3877,Kikot,Africa,Cameroon,Sanaga 1,Gulf of Guinea,500.00,2,4.1758570000,11.0276810000,P,1,,,,FAO List of African Dam 2009 Author: Rosnes,AICD_Backround Paper_Irrigation Spending Needs in Africa(2009),Cameroon_Business_Guide_BritishGov,,
Mar-15,3878,Njock-Poume (Njock-Mpoume),Africa,Cameroon,Nyong,Gulf of Guinea,150.00,2,3.3729170000,11.4450180000,P,1,,,,FAO List of African Dam 2009 Author: Rosnes,AICD_Backround Paper_Irrigation Spending Needs in Africa(2009),,,
Mar-15,3879,Ngodi,Africa,Cameroon,Sanaga 1,Gulf of Guinea,930.00,3,3.8879540000,10.3156840000,P,2,,,,Cameroon_Business_Guide_BritishGov,http://www.naldeo.com/environment/environmental-and-social-impact-studies-118/case-cameroon-ngodi-hydropower-project-286,Ngodi_Riotintoalcan_2011,,
Mar-15,3880,Nyanzom,Africa,Cameroon,Mbam,Gulf of Guinea,375.00,1[comma] 3,5.1125200000,11.1280940000,P,3,,,,Cameroon_Business_Guide_BritishGov,Heteu(2003)_Cameroon.pdf,http://www.worldfolio.co.uk/print.php?id=672,,
Mar-15,3881,Noun-Wouri,Africa,Cameroon,Mbam,Gulf of Guinea,1200.00,1,5.0801550000,10.8267560000,P,1,,,,http://dbi-web.com/DBI_Cameroon/CAM_sa_power.html,Heteu(2003)_Cameroon.pdf,http://www.businessincameroon.com/energy/2208-3559-le-barrage-de-noun-wouri-deja-un-important-client,,
Mar-15,3882,Bayomen,Africa,Cameroon,Mbam,Gulf of Guinea,470.00,1,4.9083000000,11.1020830000,P,1,,,,http://dbi-web.com/DBI_Cameroon/CAM_sa_power.html,Heteu(2003)_Cameroon.pdf,,,
Mar-15,3958,Vogzom ,Africa,Cameroon,Logone,Lake Chad,22.00,1,7.7233230000,14.8133300000,P,2,,,,Heteu(2003)_Cameroon.pdf,https://books.google.de/books?id=Q3zl2iGUFagC&pg=PP62&lpg=PP62&dq=Vogzom+hydro+cameroon&source=bl&ots=rfs0ujQcbQ&sig=w4HFk0eDw_8OcUCFhVnJQbDNWhE&hl=de&sa=X&ei=s6wNVcuDIIb7Ute1gYAD&ved=0CDsQ6AEwAw#v=onepage&q=Vogzom%20hydro%20cameroon&f=false,Andritz_Hydro_Newsletter_2009,,
Mar-15,3965,Mouséré (Mbakaou[comma] Pont Rail),Africa,Cameroon,Djerem 1,Gulf of Guinea,350.00,1,6.3023980000,12.8048050000,PFS,1,,,,http://hydromine.net/projects-cameroon.htm,Heteu(2003)_Cameroon.pdf,,,
